time,open,high,low,close,Plot,Plot.1,Volume
2022-04-27 22:00:00,2887.54,2892.0,2873.31,2875.08,2853.654045435096,2911.303622110553,8977.989
2022-04-27 23:00:00,2875.08,2896.2,2873.95,2888.96,2864.779425071283,2922.6537568909052,7615.4932
2022-04-28 00:00:00,2888.95,2899.96,2879.98,2894.77,2874.7408440055883,2932.8164166117617,12100.4656
2022-04-28 01:00:00,2894.77,2915.45,2869.47,2876.96,2861.940249997998,2919.757224745432,17292.1462
2022-04-28 02:00:00,2876.95,2900.0,2872.1,2896.37,2874.909340129079,2932.9883166973427,9599.3895
2022-04-28 03:00:00,2896.37,2899.64,2882.37,2883.85,2867.3094552137013,2925.234898753372,11636.4741
2022-04-28 04:00:00,2883.85,2893.94,2879.69,2891.73,2869.4973820238865,2927.467026105177,8246.7997
2022-04-28 05:00:00,2891.74,2894.99,2875.01,2882.54,2862.7391312277296,2920.572244989906,9084.1534
2022-04-28 06:00:00,2882.53,2891.4,2877.33,2885.99,2867.8971652217483,2925.8344816908743,7088.6536
2022-04-28 07:00:00,2886.0,2938.04,2880.03,2900.27,2865.102421982899,2922.9832789926545,25035.6097
2022-04-28 08:00:00,2900.27,2944.25,2899.73,2931.13,2883.715973490322,2941.9728618436616,32635.7064
2022-04-28 09:00:00,2931.14,2947.47,2930.46,2940.16,2894.066006890077,2952.53198682725,18556.6375
2022-04-28 10:00:00,2940.16,2942.19,2923.09,2930.35,2890.315687192571,2948.7059030954515,12906.1782
2022-04-28 11:00:00,2930.35,2937.56,2924.71,2928.26,2888.393548416699,2946.7449332331985,9990.1749
2022-04-28 12:00:00,2928.27,2936.0,2909.04,2914.99,2880.040280217882,2938.2229121414753,22776.3773
2022-04-28 13:00:00,2915.0,2917.01,2867.85,2870.11,2846.0439936630432,2903.539831918862,44894.8808
2022-04-28 14:00:00,2870.12,2888.64,2853.83,2879.59,2859.7860523123004,2917.559507914569,33523.8573
2022-04-28 15:00:00,2879.59,2946.5,2866.18,2889.53,2870.4891337999693,2928.478813270676,75397.6507
2022-04-28 16:00:00,2889.53,2939.43,2875.63,2934.71,2904.628274218303,2963.307633293421,39881.7181
2022-04-28 17:00:00,2934.71,2971.97,2927.7,2971.19,2932.8747988190225,2992.124794754761,34497.2622
2022-04-28 18:00:00,2971.19,2980.0,2959.24,2963.64,2918.993400123186,2977.9629637620383,23247.9594
2022-04-28 19:00:00,2963.63,2978.0,2943.01,2947.83,2911.931482457308,2970.7583810928095,21214.8729
2022-04-28 20:00:00,2947.84,2969.69,2929.79,2947.52,2904.49565411424,2963.172333995336,30291.8267
2022-04-28 21:00:00,2947.51,2956.24,2921.63,2936.22,2903.930446435135,2962.5957079792793,12793.2133
2022-04-28 22:00:00,2936.22,2938.0,2911.71,2928.66,2899.9630313311955,2958.54814307526,12801.5245
2022-04-28 23:00:00,2928.66,2941.0,2922.22,2936.93,2897.2899743433363,2955.8210849361312,11899.4658
2022-04-29 00:00:00,2936.92,2946.46,2925.7,2943.74,2905.7093536410953,2964.4105527045517,11812.7215
2022-04-29 01:00:00,2943.74,2944.83,2927.45,2931.65,2904.5397964331128,2963.217368078226,14020.1453
2022-04-29 02:00:00,2931.66,2936.35,2905.65,2911.17,2883.6369609521535,2941.892253092601,22438.747
2022-04-29 03:00:00,2911.17,2928.21,2904.14,2926.21,2885.176074954383,2943.462460306997,17850.9927
2022-04-29 04:00:00,2926.21,2927.14,2909.61,2920.01,2885.6846764661577,2943.9813365967875,13914.1666
2022-04-29 05:00:00,2920.0,2935.9,2919.73,2921.86,2882.7351040128847,2940.972176821226,15482.8937
2022-04-29 06:00:00,2921.86,2928.5,2908.74,2920.77,2880.1116097365684,2938.2956826605396,12053.5642
2022-04-29 07:00:00,2920.78,2929.72,2915.0,2925.85,2891.276698892438,2949.686329173094,14114.4525
2022-04-29 08:00:00,2925.84,2927.79,2905.0,2906.29,2876.799965798187,2934.917136824413,12537.125
2022-04-29 09:00:00,2906.3,2906.3,2875.46,2880.21,2857.9538575393317,2915.690299105783,22890.0979
2022-04-29 10:00:00,2880.22,2889.39,2852.48,2862.63,2833.862421249255,2891.1121671330784,21654.836
2022-04-29 11:00:00,2862.64,2868.92,2834.28,2843.11,2829.98149172066,2887.152834987744,26459.0554
2022-04-29 12:00:00,2843.11,2874.97,2832.07,2859.46,2842.0434635294296,2899.4584829946707,26375.3836
2022-04-29 13:00:00,2859.46,2886.23,2835.3,2879.25,2867.4829608188115,2925.411909522222,36749.4679
2022-04-29 14:00:00,2879.25,2883.43,2843.11,2859.1,2843.164532340379,2900.6021996603868,29662.8958
2022-04-29 15:00:00,2859.09,2867.82,2846.11,2856.51,2845.6043513292816,2903.0913079217926,24243.6807
2022-04-29 16:00:00,2856.51,2857.53,2808.32,2815.93,2808.819340838471,2865.563165905915,34068.5163
2022-04-29 17:00:00,2815.94,2836.03,2805.26,2822.72,2816.359897369393,2873.2560569122093,25530.5807
2022-04-29 18:00:00,2822.71,2829.0,2800.26,2816.19,2808.1278520651736,2864.85770766245,33296.8176
2022-04-29 19:00:00,2816.2,2820.46,2776.63,2792.96,2790.746796318693,2847.125519476647,56307.9832
2022-04-29 20:00:00,2792.95,2815.09,2789.07,2807.18,2805.6265474954444,2862.305871687272,24464.9727
2022-04-29 21:00:00,2807.17,2818.15,2801.36,2807.8,2803.7768537227,2860.418810363563,11400.3942
2022-04-29 22:00:00,2807.81,2823.0,2795.45,2819.26,2806.083081695761,2862.7716288007255,10493.4218
2022-04-29 23:00:00,2819.26,2823.17,2809.08,2817.13,2803.2064303290986,2859.8368632650404,8155.2347
2022-04-30 00:00:00,2817.13,2829.65,2812.19,2826.25,2805.0500573130253,2861.717735238541,12361.709
2022-04-30 01:00:00,2826.25,2834.05,2821.0,2825.63,2807.714861459008,2864.4363738117154,11626.525
2022-04-30 02:00:00,2825.63,2837.82,2822.51,2825.04,2805.132146216325,2861.8014825035234,13250.9551
2022-04-30 03:00:00,2825.05,2825.77,2810.45,2818.26,2800.638936943936,2857.217501326642,10831.8427
2022-04-30 04:00:00,2818.26,2824.0,2809.16,2820.99,2792.0813971203593,2848.4870819106695,9613.6232
2022-04-30 05:00:00,2821.0,2841.63,2818.0,2836.3,2802.365726065717,2858.979175077146,9848.9019
2022-04-30 06:00:00,2836.31,2839.39,2825.18,2831.58,2801.072035363595,2857.6593492093243,7775.4544
2022-04-30 07:00:00,2831.57,2833.0,2822.54,2829.79,2797.098395892453,2853.6054341933104,8555.4112
2022-04-30 08:00:00,2829.79,2832.58,2820.46,2822.3,2791.1910878748117,2847.5787866197575,12603.0336
2022-04-30 09:00:00,2822.29,2834.95,2817.69,2833.45,2794.5868740355145,2851.043174521081,9940.8528
2022-04-30 10:00:00,2833.46,2840.0,2829.01,2830.08,2790.5215475227983,2846.895720200027,10621.3249
2022-04-30 11:00:00,2830.07,2836.28,2829.19,2830.76,2791.765308908173,2848.1646080780356,7312.0944
2022-04-30 12:00:00,2830.76,2836.66,2821.46,2825.02,2788.9969161963368,2845.3402882407077,7886.4073
2022-04-30 13:00:00,2825.02,2830.49,2813.9,2821.05,2787.2417178810497,2843.549631373596,10874.6488
2022-04-30 14:00:00,2821.06,2824.8,2779.0,2784.0,2768.7229404792033,2824.6567372565614,31137.7194
2022-04-30 15:00:00,2784.0,2823.38,2771.01,2816.08,2784.45419431365,2840.705794198774,25535.2868
2022-04-30 16:00:00,2816.07,2822.16,2798.75,2801.57,2781.7606584794003,2837.9578434991863,12911.3386
2022-04-30 17:00:00,2801.58,2804.67,2780.58,2786.01,2771.5376292668616,2827.5282884439703,18160.0382
2022-04-30 18:00:00,2786.0,2795.0,2775.03,2794.0,2775.541493680378,2831.613039007255,13324.0472
2022-04-30 19:00:00,2794.0,2811.0,2788.36,2806.73,2784.25271094673,2840.500240460806,10467.8514
2022-04-30 20:00:00,2806.74,2807.86,2786.01,2790.03,2773.4340852113614,2829.4630566297724,9233.4066
2022-04-30 21:00:00,2790.04,2799.81,2785.35,2795.14,2771.5418727583324,2827.532617662541,9959.1123
2022-04-30 22:00:00,2795.14,2797.0,2780.0,2781.21,2767.302951442192,2823.2080615723376,14984.5502
2022-04-30 23:00:00,2781.22,2785.82,2709.26,2726.66,2721.6407800182133,2776.6234220387832,78941.1119
2022-05-01 00:00:00,2726.67,2746.82,2716.13,2736.52,2724.2272082642166,2779.262101360464,34271.2824
2022-05-01 01:00:00,2736.52,2777.36,2725.4,2770.25,2742.2733539155774,2797.6728156108416,28650.6369
2022-05-01 02:00:00,2770.26,2780.62,2754.76,2758.16,2733.216039833548,2788.432525486751,16032.0927
2022-05-01 03:00:00,2758.16,2777.77,2758.16,2777.15,2748.9810253092874,2804.515995517556,11460.1022
2022-05-01 04:00:00,2777.15,2780.63,2764.18,2772.53,2742.0700365940656,2797.4653908686932,22573.0431
2022-05-01 05:00:00,2772.54,2795.15,2769.23,2782.0,2749.6340864327894,2805.182249795068,18816.3113
2022-05-01 06:00:00,2782.01,2791.79,2772.0,2776.05,2741.4309277783514,2796.8133707637726,13166.7918
2022-05-01 07:00:00,2776.04,2779.35,2764.67,2766.39,2741.7312103098375,2797.119719609026,14489.5712
2022-05-01 08:00:00,2766.4,2782.0,2765.18,2778.31,2745.6725458262104,2801.1406780651237,12854.7075
2022-05-01 09:00:00,2778.31,2780.64,2756.8,2768.31,2740.8775045669686,2796.2487672854936,8475.5507
2022-05-01 10:00:00,2768.32,2775.87,2761.0,2766.42,2744.5752988558847,2800.0212644893368,8231.258
2022-05-01 11:00:00,2766.42,2769.3,2751.74,2756.8,2737.5145096063734,2792.8178330327646,11207.4185
2022-05-01 12:00:00,2756.79,2779.42,2753.5,2763.88,2739.2588403621767,2794.5974027937355,14552.6795
2022-05-01 13:00:00,2763.88,2771.27,2757.17,2757.99,2735.7804052107617,2791.04869622512,9218.5265
2022-05-01 14:00:00,2758.0,2767.4,2754.28,2760.19,2740.314588477677,2795.674479153993,12476.3829
2022-05-01 15:00:00,2760.18,2819.31,2760.18,2805.75,2776.163152741051,2832.24725683683,33194.066
2022-05-01 16:00:00,2805.76,2828.93,2801.53,2812.2,2777.664132287019,2833.778559201908,26489.8879
2022-05-01 17:00:00,2812.21,2819.96,2804.01,2807.06,2769.1580099031153,2825.100595961764,13988.7787
2022-05-01 18:00:00,2807.05,2808.62,2771.33,2773.22,2737.6082973306775,2792.91351545857,16274.3572
2022-05-01 19:00:00,2773.23,2777.62,2755.1,2765.39,2729.7223782080177,2784.868284838483,20779.7464
2022-05-01 20:00:00,2765.4,2817.82,2757.81,2813.19,2767.7304756632147,2823.6442226463105,19345.2218
2022-05-01 21:00:00,2813.18,2821.7,2793.24,2808.61,2770.2872007963333,2826.252598792219,16150.0107
2022-05-01 22:00:00,2808.61,2823.9,2793.25,2806.98,2768.3379615984245,2824.263981024655,23198.1539
2022-05-01 23:00:00,2806.98,2849.9,2802.34,2824.81,2780.841580365374,2837.020198150533,36648.3014
2022-05-02 00:00:00,2824.81,2849.68,2822.59,2841.41,2796.4163097875935,2852.909568571181,27726.5767
2022-05-02 01:00:00,2841.66,2848.22,2833.04,2834.21,2784.46701316532,2840.7188720171453,11138.9394
2022-05-02 02:00:00,2834.21,2841.0,2829.01,2839.15,2794.4302585762557,2850.8833951131496,10269.1645
2022-05-02 03:00:00,2839.15,2846.21,2835.0,2840.72,2799.3684351186653,2855.92133279783,12265.747
2022-05-02 04:00:00,2840.72,2865.83,2832.1,2856.81,2821.630188934971,2878.6328190144654,17391.7924
2022-05-02 05:00:00,2856.82,2867.21,2849.41,2861.27,2824.932395932211,2882.001737264175,14346.4794
2022-05-02 06:00:00,2861.27,2874.59,2856.35,2857.66,2820.2265294824433,2877.200802805321,13353.6404
2022-05-02 07:00:00,2857.66,2865.72,2841.1,2845.26,2817.995088963118,2874.9242826795457,13159.1003
2022-05-02 08:00:00,2845.26,2855.86,2832.18,2838.83,2821.2233614437705,2878.2177727860685,13337.2182
2022-05-02 09:00:00,2838.83,2848.69,2807.64,2810.42,2810.429347800807,2867.20569826143,19093.726
2022-05-02 10:00:00,2810.43,2819.76,2802.44,2806.14,2805.174495105986,2861.84468692631,15402.1403
2022-05-02 11:00:00,2806.13,2809.67,2789.63,2795.05,2791.236271339916,2847.6248828821363,17868.4154
2022-05-02 12:00:00,2795.05,2811.47,2789.28,2795.57,2788.3732820428554,2844.7040554174587,17163.7751
2022-05-02 13:00:00,2795.54,2845.1,2778.78,2829.25,2817.2263152548257,2874.139978189267,64991.9371
2022-05-02 14:00:00,2829.25,2852.53,2805.23,2828.0,2811.5944360006765,2868.3943235966494,46120.4364
2022-05-02 15:00:00,2827.99,2835.49,2814.1,2827.68,2801.0416375774985,2857.6283373265387,24617.0023
2022-05-02 16:00:00,2827.68,2836.49,2806.24,2809.0,2789.470486549258,2845.8234256714654,24729.2666
2022-05-02 17:00:00,2809.0,2811.66,2784.24,2797.27,2775.7516208670313,2831.827411187577,25050.3917
2022-05-02 18:00:00,2797.26,2810.06,2780.0,2801.0,2764.156046271494,2819.997582559807,28149.9534
2022-05-02 19:00:00,2800.99,2850.0,2795.55,2841.71,2790.248330792395,2846.616983939716,39989.7752
2022-05-02 20:00:00,2841.72,2847.64,2825.99,2826.99,2772.95807216124,2828.9774271543965,15735.8704
2022-05-02 21:00:00,2827.0,2869.39,2824.08,2866.14,2787.748570940822,2863.572923119493,18958.5606
2022-05-02 22:00:00,2866.14,2894.22,2860.94,2861.91,2787.2210074612867,2859.4888090923296,18304.892
2022-05-02 23:00:00,2861.91,2874.48,2851.2,2856.54,2785.4866180009235,2854.2595250714053,12542.0559
2022-05-03 00:00:00,2856.54,2861.47,2836.12,2836.91,2779.9386837664283,2845.102595363908,18085.4554
2022-05-03 01:00:00,2836.91,2845.47,2830.27,2844.99,2790.3650611079215,2852.4665666702786,13470.7825
2022-05-03 02:00:00,2844.99,2853.13,2828.65,2839.99,2784.742647986764,2843.5874633084027,12004.087
2022-05-03 03:00:00,2840.0,2856.33,2839.01,2851.0,2796.073119474753,2852.559445120708,10873.2942
2022-05-03 04:00:00,2851.0,2855.07,2843.93,2849.13,2796.609493516694,2853.1066550018795,8735.8184
2022-05-03 05:00:00,2849.12,2849.36,2829.9,2844.09,2801.034848203161,2857.621410793124,23087.0998
2022-05-03 06:00:00,2844.09,2848.73,2836.93,2840.3,2799.5390367692494,2856.095380946406,8312.9743
2022-05-03 07:00:00,2840.29,2847.84,2835.1,2844.98,2808.389591796415,2865.1247350650297,10649.4485
2022-05-03 08:00:00,2844.98,2854.12,2843.72,2844.77,2808.535107181337,2865.2731901546967,9524.0731
2022-05-03 09:00:00,2844.77,2846.74,2832.7,2833.71,2804.8940337202025,2861.5585596539436,7570.4734
2022-05-03 10:00:00,2833.71,2835.1,2824.0,2830.54,2804.1063674011,2860.7549808839503,9085.2155
2022-05-03 11:00:00,2830.54,2849.6,2825.0,2849.01,2816.4692322885194,2873.36760061758,10955.9632
2022-05-03 12:00:00,2849.01,2850.81,2835.76,2837.77,2809.2596079544583,2866.012327307074,9968.1392
2022-05-03 13:00:00,2837.77,2842.57,2815.31,2834.32,2805.1372447344197,2861.806684021984,27538.1531
2022-05-03 14:00:00,2834.33,2847.61,2817.3,2822.3,2799.643581189978,2856.2020373756336,23036.8559
2022-05-03 15:00:00,2822.29,2836.0,2815.66,2822.21,2803.028667655335,2859.6555094261503,15659.411
2022-05-03 16:00:00,2822.21,2827.51,2800.04,2806.46,2789.668269014558,2846.025203742125,24545.4104
2022-05-03 17:00:00,2806.45,2826.21,2802.69,2802.69,2781.5759878327253,2837.7694421323768,14506.88
2022-05-03 18:00:00,2802.69,2802.7,2770.0,2783.95,2759.6843550022095,2815.435554093163,36330.994
2022-05-03 19:00:00,2783.96,2785.04,2761.03,2773.43,2755.1520381634573,2810.8116752980723,26823.9657
2022-05-03 20:00:00,2773.43,2793.27,2755.19,2783.78,2759.794060891959,2815.547476263514,15258.8566
2022-05-03 21:00:00,2783.78,2798.0,2769.99,2787.22,2760.2901288047283,2816.0535657502783,12381.6433
2022-05-03 22:00:00,2787.22,2800.44,2780.17,2784.9,2755.916707081034,2811.59179207257,12798.2986
2022-05-03 23:00:00,2784.9,2788.98,2775.02,2781.7,2754.60610497997,2810.2547131613837,10127.8865
2022-05-04 00:00:00,2781.7,2797.1,2771.74,2793.7,2766.695328746991,2822.5881636711724,13110.036
2022-05-04 01:00:00,2793.71,2797.55,2786.17,2788.5,2765.251255333384,2821.114917057291,8006.8857
2022-05-04 02:00:00,2788.51,2810.58,2787.5,2793.01,2770.2129525218015,2826.176850552545,10177.5978
2022-05-04 03:00:00,2793.01,2803.78,2793.0,2798.04,2773.606420893466,2829.6388738408086,6881.7519
2022-05-04 04:00:00,2798.04,2813.81,2793.16,2794.01,2771.946277898643,2827.945192603666,9130.9226
2022-05-04 05:00:00,2794.01,2797.75,2789.04,2793.54,2778.04552257939,2834.1676543486706,6654.8388
2022-05-04 06:00:00,2793.54,2817.78,2793.09,2816.89,2800.5915676530085,2857.169175080342,16287.5845
2022-05-04 07:00:00,2816.9,2833.7,2810.47,2829.42,2820.4415593136728,2877.420176673545,18914.0026
2022-05-04 08:00:00,2829.42,2848.0,2827.15,2843.47,2838.290345642835,2895.6295445447104,29760.2721
2022-05-04 09:00:00,2843.47,2846.42,2829.01,2832.73,2830.165229838553,2887.340284986806,17591.2988
2022-05-04 10:00:00,2832.72,2870.01,2830.14,2864.54,2837.7695658661646,2895.098243964471,30929.0325
2022-05-04 11:00:00,2864.54,2888.75,2856.5,2870.54,2838.168204073255,2895.5049354686744,27903.0064
2022-05-04 12:00:00,2870.53,2883.72,2848.45,2859.77,2835.072371440027,2892.346560762048,22964.8828
2022-05-04 13:00:00,2859.77,2869.21,2834.77,2837.08,2816.016481548775,2872.905703398246,25709.8605
2022-05-04 14:00:00,2837.09,2847.11,2834.6,2838.04,2820.356805704413,2877.333710870159,17579.2847
2022-05-04 15:00:00,2838.04,2852.0,2826.13,2844.26,2832.889397748167,2890.1194865915645,18758.7803
2022-05-04 16:00:00,2844.27,2874.44,2835.46,2857.86,2847.193624819779,2904.7126879474517,24546.5882
2022-05-04 17:00:00,2857.86,2862.73,2836.37,2852.27,2831.199754278947,2888.3957089108444,21553.5015
2022-05-04 18:00:00,2852.27,2947.57,2826.67,2935.0,2877.653400642921,2935.787812777122,107313.084
2022-05-04 19:00:00,2935.0,2965.85,2929.78,2955.71,2896.0805899126635,2954.587268496758,50020.6233
2022-05-04 20:00:00,2955.7,2958.61,2944.09,2946.0,2893.161342670319,2951.6090465626485,19321.2875
2022-05-04 21:00:00,2946.0,2952.33,2933.31,2935.35,2888.587315709019,2946.9426150162717,10026.766
2022-05-04 22:00:00,2935.35,2938.36,2923.41,2925.3,2884.566596161665,2942.8406688113955,20439.1483
2022-05-04 23:00:00,2925.29,2945.0,2921.2,2940.64,2886.1127408309458,2944.4180487265203,15157.03
2022-05-05 00:00:00,2940.65,2954.65,2937.57,2942.99,2885.3516671958128,2943.6415998664356,17571.1358
2022-05-05 01:00:00,2942.99,2949.6,2940.0,2940.86,2884.7578356579806,2943.0357717318793,7506.9629
2022-05-05 02:00:00,2940.86,2952.44,2939.46,2947.49,2896.725598718756,2955.2453077837813,10201.5825
2022-05-05 03:00:00,2947.48,2947.49,2937.21,2941.6,2895.3592204945526,2953.851325959089,8202.5976
2022-05-05 04:00:00,2941.59,2948.2,2938.29,2945.45,2899.288095785532,2957.8595724680677,6461.5094
2022-05-05 05:00:00,2945.45,2951.63,2927.54,2931.61,2890.631274889094,2949.027866300995,11030.6839
2022-05-05 06:00:00,2931.61,2939.98,2927.44,2928.66,2887.8973020231033,2946.2386616599333,8607.6232
2022-05-05 07:00:00,2928.63,2938.78,2925.0,2934.06,2891.7933613702776,2950.213429276748,8289.0046
2022-05-05 08:00:00,2934.06,2936.77,2917.64,2925.04,2885.4071561456412,2943.6982098051494,14477.5779
2022-05-05 09:00:00,2925.05,2932.72,2916.48,2923.8,2887.0607914575585,2945.3852518910444,9857.9043
2022-05-05 10:00:00,2923.81,2938.78,2923.35,2928.06,2890.9592369264697,2949.362453834075,10291.7601
2022-05-05 11:00:00,2928.05,2933.28,2921.6,2925.67,2891.5878695503684,2950.003786106942,10152.2871
2022-05-05 12:00:00,2925.67,2935.0,2922.42,2929.47,2894.813448112831,2953.2945278726856,9796.0004
2022-05-05 13:00:00,2929.46,2929.84,2891.68,2894.21,2859.387599413333,2917.153005462087,37097.7802
2022-05-05 14:00:00,2894.22,2904.0,2810.0,2830.42,2801.91626861607,2858.520637679021,67943.4241
2022-05-05 15:00:00,2830.27,2831.12,2728.41,2742.85,2706.9247665109624,2761.6101153293657,145434.92
2022-05-05 16:00:00,2742.85,2771.96,2728.72,2760.27,2717.1996793095623,2772.0926021238965,60420.2389
2022-05-05 17:00:00,2760.28,2771.65,2742.0,2743.04,2702.233208401332,2756.8237782680258,35818.9978
2022-05-05 18:00:00,2743.03,2752.94,2704.26,2728.99,2672.776411939421,2727.2488233798636,67646.4742
2022-05-05 19:00:00,2729.0,2733.18,2683.0,2729.12,2666.1994545222205,2727.1305910934475,94463.7415
2022-05-05 20:00:00,2729.12,2756.5,2714.08,2756.44,2667.3198147609965,2753.404357775419,43580.2636
2022-05-05 21:00:00,2756.44,2756.51,2735.46,2738.21,2670.5056021982477,2752.31758506471,15953.5184
2022-05-05 22:00:00,2738.22,2747.7,2732.99,2736.83,2658.9553230380175,2736.2813290002096,18752.7836
2022-05-05 23:00:00,2736.83,2753.02,2735.24,2747.97,2686.018997282856,2760.1724865917113,15286.5474
2022-05-06 00:00:00,2747.96,2751.78,2724.0,2737.67,2676.7726616632544,2746.9275547370635,22173.2029
2022-05-06 01:00:00,2737.67,2740.52,2725.26,2739.15,2676.4987291679436,2743.095421709715,14735.336
2022-05-06 02:00:00,2739.15,2758.18,2738.94,2746.6,2689.5552475052546,2753.091211754921,12687.6274
2022-05-06 03:00:00,2746.61,2752.4,2739.34,2746.39,2695.422628231277,2755.877766760447,11895.3794
2022-05-06 04:00:00,2746.38,2746.98,2734.07,2746.97,2697.3413813667,2754.782438190077,11491.8255
2022-05-06 05:00:00,2746.97,2752.25,2743.51,2751.63,2706.0825588451057,2760.799272236772,8769.5431
2022-05-06 06:00:00,2751.63,2755.91,2742.7,2743.17,2701.4970637791744,2756.0727620373395,9571.8786
2022-05-06 07:00:00,2743.16,2746.53,2694.09,2730.2,2700.506943457028,2755.062639284443,36286.3394
2022-05-06 08:00:00,2730.21,2744.88,2717.05,2719.52,2690.7523544947585,2745.110987918895,21615.9857
2022-05-06 09:00:00,2719.51,2738.44,2717.81,2732.69,2706.259669015698,2760.9315815210657,11703.5409
2022-05-06 10:00:00,2732.68,2735.34,2673.53,2688.91,2673.2348770861363,2727.2396220777755,30211.2179
2022-05-06 11:00:00,2688.91,2706.65,2660.2,2676.04,2661.8856109865533,2715.6610778751706,47755.6805
2022-05-06 12:00:00,2676.04,2724.0,2669.13,2683.13,2665.908276216333,2719.765009069188,51292.7697
2022-05-06 13:00:00,2683.12,2700.91,2632.95,2664.64,2660.113176645624,2713.8528367798795,89062.4587
2022-05-06 14:00:00,2664.64,2705.51,2649.52,2697.18,2688.675122815738,2742.991791963531,107795.8972
2022-05-06 15:00:00,2697.18,2727.47,2682.89,2688.25,2677.7054818527968,2731.8005420922473,51566.9089
2022-05-06 16:00:00,2688.15,2713.54,2684.99,2710.81,2692.2673390920872,2746.6565782656644,48165.2002
2022-05-06 17:00:00,2710.81,2712.65,2679.73,2685.24,2667.8305556471137,2721.726122427863,37033.4914
2022-05-06 18:00:00,2685.24,2694.67,2674.11,2683.84,2669.562775205521,2723.493336320784,22866.1639
2022-05-06 19:00:00,2683.83,2702.92,2669.58,2689.31,2673.268078726101,2727.273494457942,25987.9119
2022-05-06 20:00:00,2689.3,2708.0,2674.33,2705.69,2678.796779825935,2732.9138864890856,13564.9305
2022-05-06 21:00:00,2705.7,2706.66,2682.25,2689.24,2668.50486844374,2722.41405770523,6619.249
2022-05-06 22:00:00,2689.02,2702.22,2685.14,2695.32,2670.537920919043,2724.48818194771,8888.5032
2022-05-06 23:00:00,2695.31,2707.34,2691.77,2692.85,2670.636107327923,2724.5883519204062,9708.2815
2022-05-07 00:00:00,2692.86,2698.27,2683.43,2686.87,2667.978367681694,2721.876920564154,9650.1774
2022-05-07 01:00:00,2686.86,2695.0,2677.43,2687.85,2668.194194191708,2722.0971072056823,7636.1043
2022-05-07 02:00:00,2687.85,2688.58,2679.78,2682.14,2662.1744077996623,2715.955708967332,7060.5978
2022-05-07 03:00:00,2682.15,2684.32,2665.05,2669.42,2650.773417157847,2704.3243952822477,10022.6008
2022-05-07 04:00:00,2669.43,2673.5,2655.31,2656.66,2644.5599972843306,2697.985451774923,16858.1285
2022-05-07 05:00:00,2656.65,2678.24,2653.33,2678.24,2655.0194053149007,2708.656160977828,10080.9219
2022-05-07 06:00:00,2678.23,2678.59,2659.47,2662.25,2647.3582989760184,2700.840284813918,10646.0634
2022-05-07 07:00:00,2662.26,2674.96,2656.32,2672.45,2655.186480963318,2708.82661189187,10829.5968
2022-05-07 08:00:00,2672.45,2692.4,2667.58,2685.42,2661.504461671791,2715.2722285742516,14807.36
2022-05-07 09:00:00,2685.43,2694.87,2681.08,2684.0,2659.4424865131964,2713.1685973518465,8002.0799
2022-05-07 10:00:00,2684.0,2695.65,2678.53,2691.64,2666.855316302704,2720.731181278516,10410.1887
2022-05-07 11:00:00,2691.65,2698.55,2684.02,2688.9,2664.364060667582,2718.1895972467255,13121.4008
2022-05-07 12:00:00,2688.89,2690.76,2680.0,2688.35,2662.276565456637,2716.059930415357,7985.2763
2022-05-07 13:00:00,2688.34,2689.38,2671.8,2674.7,2651.937480512362,2705.511975068167,21271.7185
2022-05-07 14:00:00,2674.69,2690.75,2672.65,2688.64,2656.686351647855,2710.3567829942767,16067.8655
2022-05-07 15:00:00,2688.65,2704.36,2685.0,2692.67,2656.960239072736,2710.6362034984477,13153.7044
2022-05-07 16:00:00,2692.67,2695.82,2680.8,2690.85,2656.9070695626883,2710.5819598568837,9066.1285
2022-05-07 17:00:00,2690.85,2691.52,2680.65,2682.32,2650.9609702905027,2704.515737367078,7340.0733
2022-05-07 18:00:00,2682.31,2700.8,2681.41,2687.77,2651.710236149781,2705.280139910383,10667.6951
2022-05-07 19:00:00,2687.78,2690.4,2681.03,2682.94,2650.2515929309902,2703.7920291518185,4700.3341
2022-05-07 20:00:00,2682.95,2683.12,2668.15,2674.09,2643.6978342631164,2697.105871318937,11391.0238
2022-05-07 21:00:00,2674.09,2677.42,2616.0,2621.74,2587.9896037319695,2640.272221989181,28884.2871
2022-05-07 22:00:00,2621.56,2636.0,2584.75,2602.95,2588.8759503645215,2641.17647461431,69748.0661
2022-05-07 23:00:00,2602.95,2655.0,2599.83,2635.34,2619.9361069686092,2672.8641091295913,41870.0602
2022-05-08 00:00:00,2635.35,2642.0,2615.52,2618.29,2593.4041230326848,2645.7961255181935,22364.3496
2022-05-08 01:00:00,2618.29,2626.29,2595.48,2595.49,2572.3825817179045,2624.349906601095,37421.1716
2022-05-08 02:00:00,2595.49,2601.73,2526.58,2549.5,2550.644237992805,2606.8940300311197,108530.4133
2022-05-08 03:00:00,2549.51,2553.29,2517.0,2545.08,2544.0029344898635,2597.2717295728676,67955.8806
2022-05-08 04:00:00,2545.08,2558.55,2535.89,2536.17,2537.249935965408,2589.2921975999047,30283.4799
2022-05-08 05:00:00,2536.17,2550.0,2530.0,2537.24,2538.347219353094,2592.185613705631,19991.2844
2022-05-08 06:00:00,2537.24,2568.9,2537.01,2560.75,2561.8400008911094,2614.360407454804,23461.6226
